,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_ent_coef,params_exponent_n_steps,params_gamma,params_lr,params_n_epochs,user_attrs_gamma_,user_attrs_n_steps,state
147,147,-105.35,2024-09-04 15:22:50.149057,2024-09-04 15:33:03.352950,0 days 00:10:13.203893,64,0.003949562272459636,12,0.08179821414561976,0.00011594126401696372,4,0.9182017858543803,4096,COMPLETE
148,148,-73.0,2024-09-04 15:25:46.269543,2024-09-04 15:35:13.422485,0 days 00:09:27.152942,64,0.004289996304852643,9,0.09231369088355201,0.00012027525437190551,4,0.907686309116448,512,COMPLETE
149,149,-412.5,2024-09-04 15:26:08.935457,2024-09-04 15:52:47.254288,0 days 00:26:38.318831,64,0.003949562272459636,10,0.08179821414561976,0.0001295255259458027,15,0.9182017858543803,1024,COMPLETE
150,150,-5302.05,2024-09-04 15:26:55.584982,2024-09-04 15:51:32.158431,0 days 00:24:36.573449,64,0.004246194402587373,8,0.00012545659170682563,0.00032594322813071954,14,0.9998745434082932,256,COMPLETE
151,151,-107.8,2024-09-04 15:28:01.859062,2024-09-04 15:50:06.928442,0 days 00:22:05.069380,64,0.003949562272459636,11,0.07676074059470961,0.0001295255259458027,15,0.9232392594052904,2048,COMPLETE
152,152,-453.0,2024-09-04 15:29:27.946871,2024-09-04 15:40:35.112443,0 days 00:11:07.165572,64,0.0041546826484457925,8,0.0029331529479702644,0.00013191948950263437,4,0.9970668470520297,256,COMPLETE
153,153,-6052.75,2024-09-04 15:30:29.118245,2024-09-04 15:55:36.928299,0 days 00:25:07.810054,64,0.004003589240516418,9,0.000714573146870387,0.00012777050503968152,15,0.9992854268531296,512,COMPLETE
154,154,-1050.1,2024-09-04 15:32:24.107940,2024-09-04 15:58:21.816909,0 days 00:25:57.708969,64,0.004003589240516418,9,0.000714573146870387,0.00012777050503968152,15,0.9992854268531296,512,COMPLETE
155,155,-116.1,2024-09-04 15:33:03.532896,2024-09-04 15:55:21.203598,0 days 00:22:17.670702,64,0.0052756769380858095,12,0.00012793666272418634,0.00016597302572099088,14,0.9998720633372759,4096,COMPLETE
156,156,-2059.3,2024-09-04 15:33:19.784170,2024-09-04 15:56:43.124170,0 days 00:23:23.340000,64,0.005075468250705295,9,0.000714573146870387,0.00012777050503968152,15,0.9992854268531296,512,COMPLETE
157,157,-2063.75,2024-09-04 15:35:13.604432,2024-09-04 15:57:20.022565,0 days 00:22:06.418133,64,0.004745492070609746,9,0.0007313429776489819,0.00013271713836622155,15,0.999268657022351,512,COMPLETE
158,158,-797.05,2024-09-04 15:40:35.257764,2024-09-04 16:05:45.263664,0 days 00:25:10.005900,64,0.004745492070609746,9,0.0007313429776489819,0.00013271713836622155,15,0.999268657022351,512,COMPLETE
159,159,-1284.9,2024-09-04 15:50:07.084069,2024-09-04 16:11:19.504167,0 days 00:21:12.420098,64,0.005289251443631146,9,0.0007626758956826004,0.00010046591178427012,14,0.9992373241043174,512,COMPLETE
160,160,-98.2,2024-09-04 15:51:33.418490,2024-09-04 16:01:21.964398,0 days 00:09:48.545908,64,0.005883631752457241,9,0.09810964403122575,0.00012158867860012047,4,0.9018903559687742,512,COMPLETE
161,161,-209.3,2024-09-04 15:52:48.110869,2024-09-04 16:04:10.193013,0 days 00:11:22.082144,64,0.005807058593768864,9,0.0007626758956826004,0.00010046591178427012,4,0.9992373241043174,512,COMPLETE
162,162,-86.35,2024-09-04 15:55:21.401392,2024-09-04 16:05:37.193195,0 days 00:10:15.791803,64,0.006008260669895605,12,0.0918964771207422,0.00014052538875406002,4,0.9081035228792578,4096,COMPLETE
163,163,-80.95,2024-09-04 15:55:37.053725,2024-09-04 16:05:21.523247,0 days 00:09:44.469522,64,0.0052887542526032305,9,0.0010121725988016367,0.0001401366355068583,4,0.9989878274011984,512,COMPLETE
164,164,-68.3,2024-09-04 15:56:43.299963,2024-09-04 16:07:07.985694,0 days 00:10:24.685731,64,0.006383515799023032,12,0.0010121725988016367,0.0001401366355068583,4,0.9989878274011984,4096,COMPLETE
165,165,-94.65,2024-09-04 15:57:20.189375,2024-09-04 16:07:07.238815,0 days 00:09:47.049440,64,0.009997228600112524,12,0.00019458496107497376,0.00010046591178427012,4,0.9998054150389251,4096,COMPLETE
166,166,-76.85,2024-09-04 15:58:21.963042,2024-09-04 16:09:53.533181,0 days 00:11:31.570139,64,0.006383515799023032,12,0.0010121725988016367,0.0001401366355068583,4,0.9989878274011984,4096,COMPLETE
167,167,-86.6,2024-09-04 16:01:22.108280,2024-09-04 16:11:37.707097,0 days 00:10:15.598817,64,0.006383515799023032,12,0.0010121725988016367,0.0001401366355068583,4,0.9989878274011984,4096,COMPLETE
168,168,-71.25,2024-09-04 16:04:11.033116,2024-09-04 16:16:12.082837,0 days 00:12:01.049721,64,0.006626231038348238,12,0.000368591120224477,0.00014052538875406002,4,0.9996314088797755,4096,COMPLETE
169,169,-60.5,2024-09-04 16:05:21.628603,2024-09-04 16:20:17.734892,0 days 00:14:56.106289,32,0.006717038002120772,12,0.016836430706869476,0.00019514637649421516,4,0.9831635692931305,4096,COMPLETE
170,170,-106.7,2024-09-04 16:05:37.350257,2024-09-04 16:20:21.181508,0 days 00:14:43.831251,32,0.00037313551119762045,12,0.000192436336059359,0.00016982735460663065,4,0.9998075636639406,4096,COMPLETE
171,171,-87.35,2024-09-04 16:05:45.413518,2024-09-04 16:22:29.591244,0 days 00:16:44.177726,32,0.009997228600112524,12,0.00019458496107497376,0.00020068923706836517,4,0.9998054150389251,4096,COMPLETE
172,172,-81.4,2024-09-04 16:07:07.468783,2024-09-04 16:16:25.146592,0 days 00:09:17.677809,64,0.006464457179030331,10,0.0009581743988323377,0.0001446067977324911,4,0.9990418256011676,1024,COMPLETE
173,173,-72.1,2024-09-04 16:07:08.210145,2024-09-04 16:17:34.649010,0 days 00:10:26.438865,64,0.00981288533094849,12,0.0003769823717440175,0.00014052174249734223,4,0.999623017628256,4096,COMPLETE
174,174,-73.75,2024-09-04 16:09:53.721572,2024-09-04 16:21:09.607671,0 days 00:11:15.886099,64,0.00711144604764036,12,0.0011081195693873893,0.00019786999577034304,4,0.9988918804306126,4096,COMPLETE
175,175,-81.75,2024-09-04 16:11:19.729156,2024-09-04 16:21:27.168995,0 days 00:10:07.439839,64,0.00722297568660902,12,0.001476955745521705,0.00014507095134534673,4,0.9985230442544782,4096,COMPLETE
176,176,-92.25,2024-09-04 16:11:37.873293,2024-09-04 16:21:58.161757,0 days 00:10:20.288464,64,0.00711144604764036,12,0.0005453782998907931,0.00019786999577034304,4,0.9994546217001092,4096,COMPLETE
177,177,-74.05,2024-09-04 16:16:12.361716,2024-09-04 16:37:58.539527,0 days 00:21:46.177811,64,1.1165269744175138e-06,12,0.0005426770111587027,0.0001963102304576618,11,0.9994573229888413,4096,COMPLETE
178,178,-112.45,2024-09-04 16:16:25.312890,2024-09-04 16:47:53.922761,0 days 00:31:28.609871,32,1.1165269744175138e-06,12,0.0005426770111587027,0.0001963102304576618,11,0.9994573229888413,4096,COMPLETE
179,179,-79.15,2024-09-04 16:17:34.803522,2024-09-04 16:37:42.865338,0 days 00:20:08.061816,32,0.00996981302285855,12,0.00037734123141435605,0.00014561287833510467,6,0.9996226587685857,4096,COMPLETE
180,180,-80.25,2024-09-04 16:20:17.852206,2024-09-04 16:35:15.555820,0 days 00:14:57.703614,32,0.009998884932614065,12,0.00037734123141435605,0.00014561287833510467,4,0.9996226587685857,4096,COMPLETE
181,181,-93.25,2024-09-04 16:20:21.413478,2024-09-04 16:51:24.356459,0 days 00:31:02.942981,32,8.186137579744012e-06,12,0.00038097368194676246,0.00019923196391644592,11,0.9996190263180532,4096,COMPLETE
182,182,-67.6,2024-09-04 16:21:09.777986,2024-09-04 16:37:21.867061,0 days 00:16:12.089075,32,0.009998841145870614,12,0.0003844755575013362,0.00020467431714851365,4,0.9996155244424987,4096,COMPLETE
183,183,-92.7,2024-09-04 16:21:27.279941,2024-09-04 16:52:23.211227,0 days 00:30:55.931286,32,1.1165269744175138e-06,12,0.00036289079244860813,0.0002019062727504312,11,0.9996371092075514,4096,COMPLETE
184,184,-83.6,2024-09-04 16:21:58.318545,2024-09-04 16:36:50.399570,0 days 00:14:52.081025,32,0.009998841145870614,12,0.0003844755575013362,0.00020467431714851365,4,0.9996155244424987,4096,COMPLETE
185,185,-80.4,2024-09-04 16:22:29.895552,2024-09-04 16:44:32.292962,0 days 00:22:02.397410,32,0.002549037210177339,12,0.0003835584577049856,0.00016011061280936007,6,0.999616441542295,4096,COMPLETE
186,186,-52.9,2024-09-04 16:35:15.679793,2024-09-04 16:54:56.315687,0 days 00:19:40.635894,32,0.002549037210177339,12,0.014951451012491467,0.00016011061280936007,6,0.9850485489875085,4096,COMPLETE
187,187,-100.75,2024-09-04 16:36:50.601176,2024-09-04 16:56:32.714345,0 days 00:19:42.113169,32,0.002549037210177339,12,0.014951451012491467,0.00016011061280936007,6,0.9850485489875085,4096,COMPLETE
188,188,-88.25,2024-09-04 16:37:22.052325,2024-09-04 16:59:32.611846,0 days 00:22:10.559521,32,0.002549037210177339,12,0.0005174851036958536,0.00021411771423437327,6,0.9994825148963041,4096,COMPLETE
189,189,-74.65,2024-09-04 16:37:43.034520,2024-09-04 17:15:00.758630,0 days 00:37:17.724110,32,0.002549037210177339,12,0.0005174851036958536,0.00021411771423437327,13,0.9994825148963041,4096,COMPLETE
190,190,-123.45,2024-09-04 16:37:58.704793,2024-09-04 16:58:13.112174,0 days 00:20:14.407381,64,2.0814609291216206e-05,12,0.023791837572818803,0.00021094764904427537,10,0.9762081624271812,4096,COMPLETE
191,191,-111.95,2024-09-04 16:44:32.776448,2024-09-04 17:23:24.452119,0 days 00:38:51.675671,32,0.007334680718685294,12,0.000515024676822705,0.0001217669324041554,13,0.9994849753231773,4096,COMPLETE
192,192,-47.55,2024-09-04 16:47:54.109453,2024-09-04 16:57:33.166778,0 days 00:09:39.057325,64,0.007201068673112306,12,0.015220683200338486,0.00021030574196025724,4,0.9847793167996615,4096,COMPLETE
193,193,-66.35,2024-09-04 16:51:24.525418,2024-09-04 17:05:54.576965,0 days 00:14:30.051547,32,8.755999521121686e-08,12,0.017034610064297625,0.00018679837681575412,4,0.9829653899357024,4096,COMPLETE
194,194,-109.8,2024-09-04 16:52:23.340044,2024-09-04 17:02:29.239276,0 days 00:10:05.899232,64,0.007201068673112306,12,0.015220683200338486,0.00021030574196025724,4,0.9847793167996615,4096,COMPLETE
195,195,-72.85,2024-09-04 16:54:56.426701,2024-09-04 17:14:45.866491,0 days 00:19:49.439790,32,0.0030844632885014033,12,0.030326854267643637,0.00015969211921414207,6,0.9696731457323564,4096,COMPLETE
196,196,-76.2,2024-09-04 16:56:32.919890,2024-09-04 17:32:35.967959,0 days 00:36:03.048069,32,0.0074263566889109225,12,0.030326854267643637,0.00013706427259100175,13,0.9696731457323564,4096,COMPLETE
197,197,-140.8,2024-09-04 16:57:33.328108,2024-09-04 17:30:32.581097,0 days 00:32:59.252989,32,4.053486824393634e-05,12,0.016710301910656717,0.00022623004685262202,13,0.9832896980893433,4096,COMPLETE
198,198,-103.95,2024-09-04 16:58:13.292657,2024-09-04 17:40:45.281089,0 days 00:42:31.988432,32,0.0034869167010919693,12,0.016710301910656717,0.00022623004685262202,13,0.9832896980893433,4096,COMPLETE
199,199,-104.8,2024-09-04 16:59:32.765423,2024-09-04 17:41:11.584445,0 days 00:41:38.819022,32,0.003546126733597493,12,0.002379544524275817,0.00012259733066068767,13,0.9976204554757242,4096,COMPLETE
200,200,-114.45,2024-09-04 17:02:29.412581,2024-09-04 17:37:59.743797,0 days 00:35:30.331216,32,0.0034869167010919693,12,0.016710301910656717,0.00022623004685262202,13,0.9832896980893433,4096,COMPLETE
201,201,-83.35,2024-09-04 17:05:54.772573,2024-09-04 17:24:57.641456,0 days 00:19:02.868883,32,0.003908807482739228,12,0.014804377745096917,0.00022286445194621664,6,0.9851956222549031,4096,COMPLETE
202,202,-78.15,2024-09-04 17:14:46.053753,2024-09-04 17:34:45.519484,0 days 00:19:59.465731,32,0.0035140547553871426,12,0.01742708471845355,0.0001897285885909923,6,0.9825729152815464,4096,COMPLETE
203,203,-77.25,2024-09-04 17:15:00.932748,2024-09-04 17:35:00.906454,0 days 00:19:59.973706,32,0.003383560893512099,12,0.01645431448866727,0.00018633944180601817,6,0.9835456855113327,4096,COMPLETE
204,204,-89.85,2024-09-04 17:23:24.662535,2024-09-04 17:45:15.488985,0 days 00:21:50.826450,32,0.0035140547553871426,12,0.01742708471845355,0.0001897285885909923,6,0.9825729152815464,4096,COMPLETE
205,205,-78.55,2024-09-04 17:24:57.794903,2024-09-04 17:44:19.839507,0 days 00:19:22.044604,32,6.402207992319121e-08,12,0.01836991901548268,0.00016806746420387026,6,0.9816300809845173,4096,COMPLETE
206,206,-119.45,2024-09-04 17:30:32.809442,2024-09-04 17:49:03.585268,0 days 00:18:30.775826,32,0.003510682471424878,12,0.017370384814244515,0.00015186435835118196,6,0.9826296151857555,4096,COMPLETE
207,207,-72.5,2024-09-04 17:32:36.128411,2024-09-04 17:52:23.534050,0 days 00:19:47.405639,32,0.0035140547553871426,12,0.01742708471845355,0.0001897285885909923,6,0.9825729152815464,4096,COMPLETE
208,208,-67.05,2024-09-04 17:34:45.632094,2024-09-04 17:54:46.985309,0 days 00:20:01.353215,32,2.045086829252249e-08,12,0.02703448995645993,0.00017071921088260007,6,0.97296551004354,4096,COMPLETE
209,209,-93.65,2024-09-04 17:35:01.073404,2024-09-04 17:55:02.498855,0 days 00:20:01.425451,32,0.005841518039335497,12,0.034052278118680765,0.00015186468719108416,6,0.9659477218813193,4096,COMPLETE
210,210,-69.45,2024-09-04 17:37:59.896177,2024-09-04 17:57:11.225377,0 days 00:19:11.329200,32,0.005100771179802147,12,0.024807239783325937,0.00015186435835118196,6,0.9751927602166741,4096,COMPLETE
211,211,-106.55,2024-09-04 17:40:45.567639,2024-09-04 18:03:12.466502,0 days 00:22:26.898863,32,0.005100771179802147,12,0.024807239783325937,0.00015186435835118196,6,0.9751927602166741,4096,COMPLETE
212,212,-88.15,2024-09-04 17:41:11.840763,2024-09-04 17:58:03.891150,0 days 00:16:52.050387,32,0.005735071534440394,12,0.03435035610233598,0.00015185384851853007,4,0.9656496438976641,4096,COMPLETE
213,213,-87.2,2024-09-04 17:44:20.265903,2024-09-04 17:54:30.553218,0 days 00:10:10.287315,64,0.005327562462882033,12,0.012499232558597495,0.0002538738928885305,4,0.9875007674414025,4096,COMPLETE
214,214,-86.75,2024-09-04 17:45:15.661641,2024-09-04 17:56:27.742457,0 days 00:11:12.080816,64,2.045086829252249e-08,12,0.026733654625091797,0.00018574562540044098,4,0.9732663453749082,4096,COMPLETE
215,215,-76.0,2024-09-04 17:49:03.733428,2024-09-04 17:58:54.808725,0 days 00:09:51.075297,64,6.402207992319121e-08,12,0.024841486201480148,0.00015787906560773432,4,0.9751585137985198,4096,COMPLETE
216,216,-76.6,2024-09-04 17:52:23.709855,2024-09-04 18:12:23.843027,0 days 00:20:00.133172,32,6.744825736540865e-08,12,0.023448170295439656,0.00018574562540044098,6,0.9765518297045603,4096,COMPLETE
217,217,-85.0,2024-09-04 17:54:30.699306,2024-09-04 18:13:54.912486,0 days 00:19:24.213180,32,3.5062048243876305e-08,12,0.024947513233676052,0.00015690275890536492,6,0.975052486766324,4096,COMPLETE
218,218,-109.35,2024-09-04 17:54:47.109061,2024-09-04 18:14:51.066573,0 days 00:20:03.957512,32,6.600209616740153e-08,12,0.024622916551632346,0.0001708227300528489,6,0.9753770834483677,4096,COMPLETE
219,219,-105.75,2024-09-04 17:55:02.678879,2024-09-04 18:15:16.312432,0 days 00:20:13.633553,32,1.5591585347877422e-08,12,0.02624260889646523,0.0001827287150926134,6,0.9737573911035348,4096,COMPLETE
220,220,-72.55,2024-09-04 17:56:27.904293,2024-09-04 18:18:15.347110,0 days 00:21:47.442817,32,6.600209616740153e-08,12,0.024622916551632346,0.0001708227300528489,6,0.9753770834483677,4096,COMPLETE
221,221,-64.55,2024-09-04 17:57:11.334494,2024-09-04 18:16:05.889804,0 days 00:18:54.555310,32,1.8052462405285476e-08,12,0.024152890168333403,0.00015889028414292985,6,0.9758471098316666,4096,COMPLETE
222,222,-98.55,2024-09-04 17:58:04.056728,2024-09-04 18:20:35.593424,0 days 00:22:31.536696,32,5.845528390463431e-08,12,0.02646082746989697,0.00015838229630214064,6,0.973539172530103,4096,COMPLETE
223,223,-50.65,2024-09-04 17:58:55.038174,2024-09-04 18:19:03.365169,0 days 00:20:08.326995,32,0.0048743945022518545,12,0.012952734753776847,0.00017034494031161024,6,0.9870472652462231,4096,COMPLETE
224,224,-95.4,2024-09-04 18:03:12.813168,2024-09-04 18:26:44.370482,0 days 00:23:31.557314,32,7.529319308828559e-08,12,0.022461796944747425,0.00016067728618562123,6,0.9775382030552526,4096,COMPLETE
225,225,-80.75,2024-09-04 18:12:24.113884,2024-09-04 18:32:32.334850,0 days 00:20:08.220966,32,1.2054445478063774e-07,12,0.013384947003246777,0.00017323590835854134,6,0.9866150529967532,4096,COMPLETE
226,226,-105.85,2024-09-04 18:13:55.099138,2024-09-04 18:33:31.417737,0 days 00:19:36.318599,32,1.5574109925368413e-08,12,0.012685509403791047,0.00016974327273957428,6,0.9873144905962089,4096,COMPLETE
227,227,-83.0,2024-09-04 18:14:51.191346,2024-09-04 18:35:00.233132,0 days 00:20:09.041786,32,1.202532996883429e-07,12,0.013164686836237012,0.00016067728618562123,6,0.9868353131637629,4096,COMPLETE
228,228,-91.7,2024-09-04 18:15:16.479663,2024-09-04 18:35:36.169840,0 days 00:20:19.690177,32,1.2054445478063774e-07,12,0.013384947003246777,0.00016058929420135223,6,0.9866150529967532,4096,COMPLETE
229,229,-84.1,2024-09-04 18:16:06.008099,2024-09-04 18:35:14.353542,0 days 00:19:08.345443,32,1.4055799516561488e-08,12,0.02143665922521931,0.00017282098068558438,6,0.9785633407747807,4096,COMPLETE
230,230,-56.4,2024-09-04 18:18:15.555986,2024-09-04 18:40:40.008958,0 days 00:22:24.452972,32,3.471076265970229e-08,12,0.013538936928173213,0.00017470547651540335,6,0.9864610630718268,4096,COMPLETE
231,231,-95.3,2024-09-04 18:19:03.712335,2024-09-04 18:39:41.537672,0 days 00:20:37.825337,32,2.2175986551077238e-08,12,0.01294027012626948,0.0003993066912522075,6,0.9870597298737305,4096,COMPLETE
232,232,-86.05,2024-09-04 18:20:35.752515,2024-09-04 18:43:05.680833,0 days 00:22:29.928318,32,1.3974651218739068e-07,12,0.02060643771398362,0.00016397402367328368,6,0.9793935622860164,4096,COMPLETE
233,233,-69.25,2024-09-04 18:26:44.589461,2024-09-04 18:50:17.435604,0 days 00:23:32.846143,32,1.4801750861678423e-07,12,0.013937434462664874,0.00017360942905752917,6,0.9860625655373352,4096,COMPLETE
234,234,-98.25,2024-09-04 18:32:32.725955,2024-09-04 18:52:45.231063,0 days 00:20:12.505108,32,3.172273245525882e-08,12,0.0108149769929915,0.00017646592703252572,6,0.9891850230070085,4096,COMPLETE
235,235,-113.25,2024-09-04 18:33:31.581052,2024-09-04 18:53:04.880798,0 days 00:19:33.299746,32,2.4937252521172012e-08,12,0.009948543543299198,0.0001653946538602774,6,0.9900514564567008,4096,COMPLETE
236,236,-102.6,2024-09-04 18:35:00.373429,2024-09-04 18:54:48.905581,0 days 00:19:48.532152,32,1.4801750861678423e-07,12,0.00031821253147346453,0.0003984484566648706,6,0.9996817874685265,4096,COMPLETE
237,237,-76.1,2024-09-04 18:35:14.464033,2024-09-04 18:56:46.868826,0 days 00:21:32.404793,32,2.4093582046276692e-08,12,0.029589851508532695,0.00016468510156090677,7,0.9704101484914673,4096,COMPLETE
238,238,-100.0,2024-09-04 18:35:36.420287,2024-09-04 18:55:49.399966,0 days 00:20:12.979679,32,3.172273245525882e-08,12,0.0108149769929915,0.0001932630750503246,6,0.9891850230070085,4096,COMPLETE
239,239,-96.55,2024-09-04 18:39:41.784446,2024-09-04 19:02:43.305890,0 days 00:23:01.521444,32,0.004989269814535878,12,0.010969533468311081,0.0001794738053513263,7,0.9890304665316889,4096,COMPLETE
240,240,-67.15,2024-09-04 18:40:40.160507,2024-09-04 19:03:04.531080,0 days 00:22:24.370573,32,2.7544509917309383e-08,12,0.0003324178337748143,0.0001649878396548543,6,0.9996675821662252,4096,COMPLETE
241,241,-97.15,2024-09-04 18:43:05.905293,2024-09-04 19:05:30.596966,0 days 00:22:24.691673,32,3.288241878073485e-08,12,0.0108149769929915,0.0001932630750503246,6,0.9891850230070085,4096,COMPLETE
242,242,-127.45,2024-09-04 18:50:17.742868,2024-09-04 19:16:45.393857,0 days 00:26:27.650989,32,3.098462809146845e-08,12,0.018219889364066304,0.00017912959955728166,7,0.9817801106359337,4096,COMPLETE
243,243,-76.65,2024-09-04 18:52:45.420090,2024-09-04 19:13:03.240438,0 days 00:20:17.820348,32,5.594159290633306e-07,12,0.010295537995675485,0.00016431403901403935,6,0.9897044620043245,4096,COMPLETE
244,244,-110.2,2024-09-04 18:53:05.094242,2024-09-04 19:19:50.363062,0 days 00:26:45.268820,32,3.769504247643596e-08,12,0.00518118066931295,0.00018330754955547828,9,0.994818819330687,4096,COMPLETE
245,245,-99.55,2024-09-04 18:54:49.308819,2024-09-04 19:16:44.979794,0 days 00:21:55.670975,32,4.5249199186812347e-08,12,0.018219889364066304,0.00019229510392556855,7,0.9817801106359337,4096,COMPLETE
246,246,-65.55,2024-09-04 18:55:49.613903,2024-09-04 19:16:02.249451,0 days 00:20:12.635548,32,5.594159290633306e-07,12,0.019195126218325007,0.00017967899393141773,6,0.980804873781675,4096,COMPLETE
247,247,-102.7,2024-09-04 18:56:46.988561,2024-09-04 19:22:58.347665,0 days 00:26:11.359104,32,1.8084453710544917e-08,12,0.017929281385965327,0.0001825697849161094,9,0.9820707186140347,4096,COMPLETE
248,248,-103.05,2024-09-04 19:02:43.925779,2024-09-04 19:30:20.765954,0 days 00:27:36.840175,32,1.9180873965929985e-07,12,0.01979649162287255,0.00014392205235200844,9,0.9802035083771274,4096,COMPLETE
249,249,-120.15,2024-09-04 19:03:04.903792,2024-09-04 19:33:53.229201,0 days 00:30:48.325409,32,1.2603445631244414e-08,12,0.0002739290697284662,0.00014571827186792284,9,0.9997260709302715,4096,COMPLETE
250,250,-79.05,2024-09-04 19:05:30.828419,2024-09-04 19:22:28.642207,0 days 00:16:57.813788,32,1.8731739343492925e-08,12,0.00033670460131245096,0.00017513927251655345,4,0.9996632953986876,4096,COMPLETE
251,251,-91.3,2024-09-04 19:13:03.403819,2024-09-04 19:40:15.459960,0 days 00:27:12.056141,32,1.2603445631244414e-08,12,0.0002739290697284662,0.00014571827186792284,9,0.9997260709302715,4096,COMPLETE
252,252,-77.35,2024-09-04 19:16:02.507849,2024-09-04 19:46:01.498599,0 days 00:29:58.990750,32,4.1057242120589096e-08,12,0.021751772181924086,0.0001438518765926764,10,0.978248227818076,4096,COMPLETE
253,253,-113.4,2024-09-04 19:16:45.093940,2024-09-04 19:43:18.040649,0 days 00:26:32.946709,32,1.744111136135388e-08,12,0.00040652085605959653,0.0001428997566220792,9,0.9995934791439404,4096,COMPLETE
254,254,-84.95,2024-09-04 19:16:45.630368,2024-09-04 19:48:48.413499,0 days 00:32:02.783131,32,1.744111136135388e-08,12,0.00040652085605959653,0.0001428997566220792,9,0.9995934791439404,4096,COMPLETE
255,255,-95.05,2024-09-04 19:19:50.547216,2024-09-04 19:34:37.500171,0 days 00:14:46.952955,32,5.070296899806924e-07,12,0.015063376961528313,0.00014523012877088397,4,0.9849366230384717,4096,COMPLETE
256,256,-77.0,2024-09-04 19:22:28.877200,2024-09-04 19:56:33.259244,0 days 00:34:04.382044,32,1.9251422940125857e-07,12,0.021751772181924086,0.0001438518765926764,10,0.978248227818076,4096,COMPLETE
257,257,-89.2,2024-09-04 19:22:58.459985,2024-09-04 19:42:13.692826,0 days 00:19:15.232841,32,0.0079236587075027,12,0.014603271991296202,0.00016732929008630312,6,0.9853967280087038,4096,COMPLETE
258,258,-108.65,2024-09-04 19:30:21.011648,2024-09-04 19:49:50.201972,0 days 00:19:29.190324,32,1.1349833468078715e-08,12,0.00026973077737465725,0.0003760751478665817,6,0.9997302692226253,4096,COMPLETE
259,259,-82.6,2024-09-04 19:33:53.373197,2024-09-04 20:32:01.627954,0 days 00:58:08.254757,16,9.234715928948565e-08,12,0.00040652085605959653,0.00013624830004370565,10,0.9995934791439404,4096,COMPLETE
260,260,-131.3,2024-09-04 19:34:37.666900,2024-09-04 20:26:11.349427,0 days 00:51:33.682527,16,1.0624561861691888e-08,12,0.00044302979560176665,0.0001746296004592939,10,0.9995569702043983,4096,COMPLETE
261,261,-134.3,2024-09-04 19:40:15.631365,2024-09-04 20:33:14.977246,0 days 00:52:59.345881,16,9.234715928948565e-08,12,0.00040652085605959653,0.00013624830004370565,10,0.9995934791439404,4096,COMPLETE
262,262,-72.1,2024-09-04 19:42:13.867301,2024-09-04 20:10:15.318770,0 days 00:28:01.451469,16,2.3927127962558802e-08,12,0.0004539010677626946,0.0003760751478665817,5,0.9995460989322373,4096,COMPLETE
263,263,-87.95,2024-09-04 19:43:18.150994,2024-09-04 20:11:33.367793,0 days 00:28:15.216799,16,0.005922230806290743,12,0.0006144739425269402,0.0001379740491261012,5,0.9993855260574731,4096,COMPLETE
264,264,-85.95,2024-09-04 19:46:01.649393,2024-09-04 20:20:26.164494,0 days 00:34:24.515101,16,9.234715928948565e-08,12,0.0004619680695972938,0.00013624830004370565,6,0.9995380319304027,4096,COMPLETE
265,265,-75.0,2024-09-04 19:48:48.593262,2024-09-04 20:22:59.490346,0 days 00:34:10.897084,16,0.005922230806290743,12,0.0006144739425269402,0.0001379740491261012,5,0.9993855260574731,4096,COMPLETE
266,266,-104.35,2024-09-04 19:49:50.364362,2024-09-04 19:59:28.096130,0 days 00:09:37.731768,64,2.6546046932432737e-06,12,0.033657061778072206,0.0001736518105837543,4,0.9663429382219277,4096,COMPLETE
267,267,-96.5,2024-09-04 19:56:33.533483,2024-09-04 20:24:40.381020,0 days 00:28:06.847537,16,9.234715928948565e-08,12,0.0004619680695972938,0.00013624830004370565,4,0.9995380319304027,4096,COMPLETE
268,268,-89.15,2024-09-04 19:59:28.231631,2024-09-04 20:27:54.430051,0 days 00:28:26.198420,16,0.0063462477160356945,12,0.04544941952457221,0.00038788259172396565,5,0.9545505804754277,4096,COMPLETE
269,269,-89.7,2024-09-04 20:00:03.578798,2024-09-04 20:31:41.281737,0 days 00:31:37.702939,16,0.0059146625572148465,12,0.041632569125977216,0.00013590310189377094,5,0.9583674308740228,4096,COMPLETE
270,270,-113.45,2024-09-04 20:10:15.491018,2024-09-04 20:22:57.285829,0 days 00:12:41.794811,64,0.006036753231760311,12,0.015063376961528313,0.00016682871338351144,6,0.9849366230384717,4096,COMPLETE
271,271,-94.4,2024-09-04 20:11:33.540371,2024-09-04 20:24:18.279806,0 days 00:12:44.739435,64,0.007464221765929655,12,0.04117295199153763,0.00017050091192109202,6,0.9588270480084624,4096,COMPLETE
272,272,-80.2,2024-09-04 20:20:26.354174,2024-09-04 20:30:57.617584,0 days 00:10:31.263410,64,0.0079236587075027,12,0.014603271991296202,0.00016732929008630312,4,0.9853967280087038,4096,COMPLETE
273,273,-60.6,2024-09-04 20:22:57.445040,2024-09-04 20:33:04.822464,0 days 00:10:07.377424,64,0.007794130254004164,12,0.04544941952457221,0.00038788259172396565,4,0.9545505804754277,4096,COMPLETE
274,274,-64.8,2024-09-04 20:23:00.050095,2024-09-04 20:35:00.066198,0 days 00:12:00.016103,64,0.007911652657214585,12,0.04117295199153763,0.00017050091192109202,4,0.9588270480084624,4096,COMPLETE
